id,street,street_number,city,postal_code,lat,lon,name
226,Königswiesenweg,29,Regensburg,93051,49.00689612503566,12.075577650035695,Betco M GmbH
227,Königswiesenweg,29,Regensburg,93051,49.00689612503566,12.075577650035695,PrioA GmbH
228,Königswiesenweg,29,Regensburg,93051,49.00689612503566,12.075577650035695,Solenova GmbH
229,Güntherweg,3,Regensburg,93051,49.00597657501918,12.076728699998895,D + S Denkmalschutz und Sachwert Vertriebs GmbH
230,Güntherweg,3,Regensburg,93051,49.00597657501918,12.076728699998895,D + S Denkmalschutz + Sachwert Vertriebs GmbH
231,Königswiesenweg,35,Regensburg,93051,49.00627480002984,12.074949450010672,Seidl ENSOTEC GmbH
232,Neuprüll,5,Regensburg,93051,48.991753787730765,12.088205900086969,Alideo Global Solutions Ltd.
233,Bismarckplatz,7,Regensburg,93047,49.01929291471858,12.089719957129637,Six Sigma Gastronomie- und Veranstaltungs-GmbH
234,Theodor-Heuss-Platz,4,Regensburg,93051,48.998007400135926,12.069393024963146,Geburtshaus Regensburg GmbH
235,Pfauengasse,10,Regensburg,93047,49.01795957503405,12.097562833368606,St. Emmeram-Hofapotheke Dr. Ingrid Aumüller
236,Stahlzwingerweg,9,Regensburg,93047,49.01945182502402,12.086080599983044,Dr. Mayer + Söhne GmbH + Co. KG
237,Stahlzwingerweg,9,Regensburg,93047,49.01945182502402,12.086080599983044,Galvamedix GmbH
238,Stahlzwingerweg,23,Regensburg,93047,49.0206011251428,12.083751275337226,Isaria Grundstücksverwaltungs- und Beteiligungsgesellschaft mbH
239,Hochweg,1,Regensburg,93049,49.0205841501751,12.079753000062253,Wohn- und Industriebau Wirth GmbH + Co. KG
240,Hochweg,1,Regensburg,93049,49.0205841501751,12.079753000062253,Johann L.L. Brandner AG
241,Hochweg,1,Regensburg,93049,49.0205841501751,12.079753000062253,Wohn- + Industriebau Wirth GmbH + Co. KG
242,Stahlzwingerweg,7,Regensburg,93047,49.0194062750282,12.086339775010012,Ice Business GmbH mobile Kunsteisbahnen
243,Stahlzwingerweg,7,Regensburg,93047,49.0194062750282,12.086339775010012,Ice Business UG (haftungsbeschränkt) Professional ice-rinks
244,Stahlzwingerweg,7,Regensburg,93047,49.0194062750282,12.086339775010012,Ice Business UG (haftungsbeschränkt)
245,Bismarckplatz,5,Regensburg,93047,49.01888156926646,12.089207830757308,RÄ Verwaltungs GmbH
246,Bismarckplatz,5,Regensburg,93047,49.01888156926646,12.089207830757308,GPN Gesund Plus Netzwerk GmbH
247,Bismarckplatz,5,Regensburg,93047,49.01888156926646,12.089207830757308,RÄ-Card GmbH + Co. KG
248,Bismarckplatz,5,Regensburg,93047,49.01888156926646,12.089207830757308,Studio Gong GmbH AV -Produktionsgesellschaft + Co. Betriebs-KG
249,Am Prebrunntor,4,Regensburg,93047,49.0221757429456,12.08288697153359,Freunde + Förderer des Naturkunde-Museums Ostbayern e.V.
250,Haaggasse,16,Regensburg,93047,49.020698525024784,12.087079974995415,Forum Regensburg
251,Wollwirkergasse,13,Regensburg,93047,49.02031348003663,12.08778971997783,Dollmanns Verwaltungs GmbH
252,Schopperplatz,3,Regensburg,93059,49.02382258752864,12.087426737524776,Saltimbocca UG (haftungsbeschränkt)
253,Schopperplatz,3,Regensburg,93059,49.02382258752864,12.087426737524776,RUBEL Corporate Design GmbH
254,Schopperplatz,4,Regensburg,93059,49.023812075022384,12.087814899992557,Regensburger Ruder- und Tennis-Klub von 1890 e.V. (RRTK)
255,Ägidienplatz,7,Regensburg,93047,49.01693071254826,12.089903712485135,Biber Energie GmbH
256,Ägidienplatz,7,Regensburg,93047,49.01693071254826,12.089903712485135,"Hannke Bittner + Partner, Patent- und Rechtsanwälte"
257,Viereimergasse,1,Regensburg,93047,49.017007309126505,12.09797399099098,Friseur Wagmüller GmbH
258,Am Pfaffensteiner Hang,37,Regensburg,93059,49.03018910002404,12.086118675000256,MS Fachmarkt Pfarrkirchen GmbH
259,Am Pfaffensteiner Hang,37,Regensburg,93059,49.03018910002404,12.086118675000256,MS Vermögensverwaltungs GmbH
260,Am Pfaffensteiner Hang,54,Regensburg,93059,49.0306794500591,12.084425766644484,Krause GmbH
261,Am Pfaffensteiner Hang,54,Regensburg,93059,49.0306794500591,12.084425766644484,TOIFOR GmbH
262,Am Römling,1,Regensburg,93047,49.02054967505674,12.092012549996271,Er und Er UG (haftungsbeschränkt)
263,Weingasse,8,Regensburg,93047,49.02033656005317,12.092698039957238,DrugStop Drogenhilfe Regensburg e.V.
264,Am Römling,7,Regensburg,93047,49.02012678336418,12.09196279999694,MIETERBUND REGENSBURG e.V.
265,Fischmarkt,8,Regensburg,93047,49.020855460089976,12.09518577998268,Mondo Reisen GmbH
266,Salzburger Gasse,1,Regensburg,93047,49.01839223753242,12.09904018124993,PARKLOUNGE GASTRONOMIE GmbH
267,Salzburger Gasse,1,Regensburg,93047,49.01839223753242,12.09904018124993,Private Wirtschaftsschule Breitschaft
268,Salzburger Gasse,1,Regensburg,93047,49.01839223753242,12.09904018124993,An den Klostergründen Projektentwicklung GmbH
269,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Falk Gebhardt UG (haftungsbeschränkt)
270,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Smilingbits Verwaltungs GmbH
271,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,ShortWin+Probenking Verwaltungs GmbH
272,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,ShortNews GmbH + Co. KG
273,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,ShortBooks GmbH + Co. KG
274,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Catwalk GmbH
275,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Amicada GmbH + Co. KG
276,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Smilingbits GmbH + Co. KG
277,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,GoNamic GmbH + Co. KG
278,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,GBM Gastronomie GmbH
279,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,UseNeXT Verwaltungs GmbH
280,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,TwinPlan Verwaltungs GmbH
281,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Amicada Verwaltungs GmbH
282,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,TwinPlan GmbH + Co. KG
283,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Atendas Verwaltungs GmbH
284,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,IDFAB Ltd.
285,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,GoNamic Verwaltungs GmbH
286,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,owayo GmbH
287,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Mihalovits Ltd.
288,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,LIFT Technik SUED UG (haftungsbeschränkt)
289,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,ShortNews Verwaltungs GmbH
290,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,dreamfab GmbH + Co. KG
291,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,OGPV KG
292,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,UseNeXT GmbH + Co. KG
293,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,ShortBooks Verwaltungs GmbH
294,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Ballboa GmbH
295,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Apireon GmbH
296,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,GoNamic GmbH
297,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Gastronomie am Dom GmbH
298,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Gastronomie am Dom GmbH + Co. Betriebs-KG
299,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,ShortNews.com V-Invest GmbH
300,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Omniga Verwaltungs GmbH
301,Domplatz,3,Regensburg,93047,49.01882888233314,12.098638012042274,Pro Gastro GmbH
302,Kapellengasse,6,Regensburg,93047,49.01812548894721,12.099336699984878,Teehaus Bachfischer Versand KG
303,Kapellengasse,6,Regensburg,93047,49.01812548894721,12.099336699984878,Teehaus Bachfischer Gastronomie Betrieb Johann Bachfischer KG
304,Kapellengasse,6,Regensburg,93047,49.01812548894721,12.099336699984878,Teehaus Dagmar Bachfischer KG
305,Kapellengasse,6,Regensburg,93047,49.01812548894721,12.099336699984878,Johann Bachfischer Handels- + Verwaltungs KG
306,Am Hochbehälter,1,Regensburg,93059,49.03115556255127,12.090704562496963,hemdwerk UG (haftungsbeschränkt)
307,Steinweg,11,Regensburg,93059,49.027597450213655,12.09621330003938,APR GmbH
308,Am Dreifaltigkeitsberg,9,Regensburg,93059,49.0310374437735,12.092850480076796,Sigma Makler Service GmbH
309,Haidplatz,6,Regensburg,93047,49.019802850010535,12.092138774999894,C + F Industriebedarf - Vertriebsgesellschaft mbH
310,Konrad-Adenauer-Allee,7,Regensburg,93051,48.99987847501758,12.074732650035209,Doll Verwaltungs-GmbH
311,Konrad-Adenauer-Allee,7,Regensburg,93051,48.99987847501758,12.074732650035209,DKW: Catering + Menü-Service GmbH + Co. KG
312,Fidelgasse,13,Regensburg,93047,49.020434875034816,12.088696150001834,wp-soft GmbH
313,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Haus der Gesundheit Neutraubling GmbH + Co. KG
314,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Dr. Schmid Immobilien GmbH
315,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Va Bene - Gaststätten GmbH + Co. KG
316,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Hans Stockerl Hausbau GmbH
317,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Bund der Diplominhaber der Verwaltungs- + Wirtschaftsakademien Ostbayern e.V.
318,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Altstadtbau GmbH + Co. KG
319,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Wienerwald Regensburg GmbH
320,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Haus der Gesundheit Neutraubling Verwaltungs-GmbH
321,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Schmid und Kollegen GmbH + Co. KG
322,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Altstadtbau Verwaltungs - GmbH
323,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Haus der Gesundheit Kelheim GmbH + Co. KG
324,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Hans Stockerl Immobilien GmbH
325,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Verwaltungs- + Wirtschafts-Akademie Ostbayern e.V.
326,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,OGZ-Gesundheitszentren GmbH + Co. KG
327,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Neustadtbau GmbH
328,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Schmid + Kollegen Verwaltungs-GmbH
329,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Haus der Gesundheit Beteiligungs GmbH
330,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,OGZ-Gesundheitszentren Verwaltungs-GmbH
331,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,DSVW GmbH + Co. KG
332,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,DSVW Verwaltungs-GmbH
333,Arnulfsplatz,4,Regensburg,93047,49.01980951677991,12.089037166693837,Haus der Gesundheit GmbH + Co. KG
334,Arnulfsplatz,5,Regensburg,93047,49.01991882511622,12.089058525018448,Johann Allkofer oHG
335,Arnulfsplatz,3,Regensburg,93047,49.01972358037571,12.088841840118333,Reichinger Gastro GmbH
336,Arnulfsplatz,7,Regensburg,93047,49.02014401676263,12.089091200029907,360 Grad Studio OHG
337,Arnulfsplatz,6,Regensburg,93047,49.02004062510643,12.089075500012424,GALILEO GmbH
338,Arnulfsplatz,6,Regensburg,93047,49.02004062510643,12.089075500012424,Theatercafe Regensburg GmbH
339,Stadtamhof,3,Regensburg,93059,49.024738014492215,12.096708449961662,Optik Friedrich GmbH + Co. KG
340,Stadtamhof,3,Regensburg,93059,49.024738014492215,12.096708449961662,Friedrich Verwaltungs GmbH
341,Stadtamhof,3,Regensburg,93059,49.0247320200482,12.09709003999973,Optik Friedrich GmbH + Co. KG
342,Stadtamhof,3,Regensburg,93059,49.0247320200482,12.09709003999973,Friedrich Verwaltungs GmbH
343,An der Schierstadt,2,Regensburg,93059,49.02532874025774,12.096779980043983,Regensburger Auktionshaus - Inhaber: Bianca Rackl e.K.
344,Stadtamhof,13,Regensburg,93059,49.025568233397706,12.096939899994611,MEDICAL DEVICE PARTNERS GmbH
345,Stadtamhof,13,Regensburg,93059,49.025568233397706,12.096939899994611,Klappe Gastronomie eG
346,Fidelgasse,8,Regensburg,93047,49.02069416672319,12.088413433336507,INSIGNE KG
347,Wollwirkergasse,4,Regensburg,93047,49.02046545001134,12.088208150001726,Zahnwerkstatt Regensburg GmbH
348,Stadtamhof,4,Regensburg,93059,49.02496022504809,12.09760107500218,Allianz Büro Bierschneider Georg Bierschneider e.K.
349,Stadtamhof,4,Regensburg,93059,49.02496022504809,12.09760107500218,Gardinen Alfred Ulrich
350,Stadtamhof,4,Regensburg,93059,49.02496022504809,12.09760107500218,Johann Nep. Herrmann
351,Stadtamhof,26,Regensburg,93059,49.026101525046975,12.097465024990182,Karl Steinmeyer GmbH
352,Stadtamhof,14,Regensburg,93059,49.02548392007411,12.097621899997934,Marien-Apotheke Alban Lutz - Inhaber: Karl-Heinz Prischenk
353,Stadtamhof,18,Regensburg,93059,49.025705300062846,12.097557299997357,Bayerische Grundbesitz SL UG (haftungsbeschränkt)
354,Stadtamhof,18,Regensburg,93059,49.025705300062846,12.097557299997357,Degania Silicone Europe GmbH
355,Stadtamhof,8,Regensburg,93059,49.025208950060254,12.09760442499514,SLI GmbH Grundbesitzverwertung
356,Stadtamhof,8,Regensburg,93059,49.025208950060254,12.09760442499514,Prisma Augenoptik GmbH
357,Stadtamhof,8,Regensburg,93059,49.025208950060254,12.09760442499514,Donauanlieger e.V.
358,Stadtamhof,8,Regensburg,93059,49.025208950060254,12.09760442499514,RCI Real Concept Immobilien GmbH + Co. KG
359,Stadtamhof,8,Regensburg,93059,49.025208950060254,12.09760442499514,GB Wohnanlagen Service GmbH
360,Zur Schönen Gelegenheit,10,Regensburg,93047,49.020650640075246,12.089518139997546,Urbana Wohnbaugesellschaft mbH
361,Zur Schönen Gelegenheit,8,Regensburg,93047,49.02079928338548,12.089569016638082,CHENCO Chemical Engineering and Consulting GmbH
362,Zur Schönen Gelegenheit,8,Regensburg,93047,49.02079928338548,12.089569016638082,CHENCO Chemical Engineering + Consulting GmbH
363,Engelburgergasse,12,Regensburg,93047,49.02089115005319,12.090900183354124,Pegasfilm s.r.o.
364,Engelburgergasse,16,Regensburg,93047,49.02074254004374,12.090838400013157,Tierschutzverein Regensburg und Umgebung e.V.
365,Engelburgergasse,1,Regensburg,93047,49.02138991671229,12.091350833337245,Taekwondo Gemeinschaft Regensburg gemeinnützige UG (haftungsbeschränkt)
366,Metgebergasse,2,Regensburg,93047,49.02131995559822,12.09169700002592,Carlito´s Azzam Yassier e.K.
367,Metgebergasse,4,Regensburg,93047,49.021051666722016,12.091614150027006,Siegfried Mühlbauer und Partner Restaurierungs-GmbH
368,Trothengasse,5,Regensburg,93047,49.01876480002771,12.10309457501687,ihreseoagentur.de GmbH
369,Trothengasse,5,Regensburg,93047,49.01876480002771,12.10309457501687,505 Games GmbH
370,Trothengasse,5,Regensburg,93047,49.01876480002771,12.10309457501687,CMV Unternehmensberatung GmbH
371,Trothengasse,5,Regensburg,93047,49.01876480002771,12.10309457501687,Software 7 GmbH
372,Trothengasse,5,Regensburg,93047,49.01876480002771,12.10309457501687,Projekt 29 Verwaltungsgesellschaft mbH
373,Trothengasse,5,Regensburg,93047,49.01876480002771,12.10309457501687,Projekt 29 GmbH + Co. KG
374,Am Schulbergl,7,Regensburg,93047,49.02009748337954,12.090526583332991,Freundeskreis der Krabbelstube der Regensburger Eltern e.V.
375,Am Römling,12,Regensburg,93047,49.02005075003632,12.09166709999389,Max-Hafner - Verein der Regensburger Marianer des Deutschen Ordens e.V.
376,Am Römling,12,Regensburg,93047,49.02005075003632,12.09166709999389,AQUINO GMBH Gastronomische Betriebe
377,Am Römling,6,Regensburg,93047,49.0203466750631,12.091675125004954,Blochberger + Weiss GmbH
378,Am Römling,10,Regensburg,93047,49.02018220007066,12.091624200006168,Attigence GmbH
379,Engelburgergasse,23,Regensburg,93047,49.02000607780023,12.091098299937595,Chaim Lustanowski Schuheinzelhandel
380,Am Römling,14,Regensburg,93047,49.01985440003198,12.091648649982192,IVC Interessenverband für Verbraucher und Computerfreunde e.V.
381,Am Römling,14,Regensburg,93047,49.01985440003198,12.091648649982192,Lohnsteuerhilfeverein Oberpfalz e.V.
382,Am Römling,8,Regensburg,93047,49.02028308007668,12.091625020021926,Förderverein für die Natürlichen Heilweisen des Ayurveda e.V.
383,Winklergasse,2,Regensburg,93047,49.0213652333668,12.088135916660583,Nigeno AG
384,Ostengasse,27,Regensburg,93047,49.019108395535085,12.105540322802044,Kath. Akademie für Berufe im Gesundheits- + Sozialwesen in Bayern e.V.
385,Arnulfsplatz,1,Regensburg,93047,49.01970856002754,12.089932740005173,Share Ware GmbH + Co. KG
386,Arnulfsplatz,1,Regensburg,93047,49.01970856002754,12.089932740005173,Exchange Verwaltungs GmbH
387,Weingasse,1,Regensburg,93047,49.02058796669476,12.092958749998504,Verein zur Förderung des Stadtjugendrings Regensburg e.V.
388,Theodor-Heuss-Platz,8,Regensburg,93051,48.99797338756135,12.06872785011979,Walter Sörgel B+S Bauelemente
389,Theodor-Heuss-Platz,8,Regensburg,93051,48.99797338756135,12.06872785011979,Daalog Frachtenlogistik GmbH
390,Theodor-Heuss-Platz,8,Regensburg,93051,48.99797338756135,12.06872785011979,Technoco Anlagen- + Industriemontagen GmbH
391,Theodor-Heuss-Platz,8,Regensburg,93051,48.99797338756135,12.06872785011979,B + S Projektentwicklungsgesellschaft mbH
392,Weingasse,4,Regensburg,93047,49.02065316672601,12.092636166662142,it.medic AG
393,Zandtengasse,2,Regensburg,93047,49.02093210004991,12.09268077503352,Nachbarschaftsladen für Frauen e.V.
394,Neue-Waag-Gasse,1,Regensburg,93047,49.01980922868922,12.094054600002975,Kerzen Elsässer e.K.
395,Neue-Waag-Gasse,1,Regensburg,93047,49.01980922868922,12.094054600002975,S. Elsässer Nachf.
396,Rote-Hahnen-Gasse,1,Regensburg,93047,49.01916600001368,12.093428479982606,Der natürliche Schuhladen in der Roten Hahnengasse GmbH
397,Rote-Hahnen-Gasse,3,Regensburg,93047,49.019107725025336,12.093535124998704,Sport-Schrott GmbH
398,Haidplatz,2,Regensburg,93047,49.01936520004028,12.093317487471582,Wolf Lesen und Lernen Fachbuchhandlung und Lehrmittelhaus GmbH
399,Haidplatz,3,Regensburg,93047,49.01944439095256,12.093054181828675,the Thai GmbH
400,Haidplatz,3,Regensburg,93047,49.01944439095256,12.093054181828675,Die Genuss-Galerie GmbH
401,Haidplatz,3,Regensburg,93047,49.01944439095256,12.093054181828675,Reisestudio am Haidplatz GmbH
402,Kohlenmarkt,2,Regensburg,93047,49.02041007500895,12.095500774998284,Juwelier Riebel GmbH
403,Blaue-Lilien-Gasse,8,Regensburg,93047,49.02045460003353,12.095650999975003,"Max Eckert - Inhaber: Alois Brügl, Nachfolger Günter Wolf"
404,Blaue-Lilien-Gasse,4,Regensburg,93047,49.0207772666932,12.095664616683235,Aegaeon Technologies GmbH
405,An der Irler Höhe,17,Regensburg,93055,49.0100207128669,12.137496412760076,Omnibusverkehr Laschinger e.K.
406,An der Irler Höhe,8 a,Regensburg,93055,49.01095340010536,12.131600999983013,MB Kompressoren + Drucklufttechnik GmbH
407,Schelmengraben,8,Regensburg,93059,49.03051935004292,12.091781683325433,Streamline Multimedia e.K.
408,Steinweg,20,Regensburg,93059,49.02786650003517,12.096810100001017,Christliches Sozial- + Bildungswerk e.V.
409,Auweg,23,Regensburg,93055,49.01664315015805,12.130919849849183,RMT Immobilien- + Verwaltungs-GmbH
410,Auweg,13,Regensburg,93055,49.01668565006258,12.12814902495992,FM Verwaltungs GmbH
411,Auweg,13,Regensburg,93055,49.01668565006258,12.12814902495992,Vinttec GmbH + Co. KG
412,Auweg,13,Regensburg,93055,49.01668565006258,12.12814902495992,Frei GmbH Zerspanungstechnik
413,Auweg,11 b,Regensburg,93055,49.01702927509148,12.126974500148254,Autolackiererei Baumer GmbH
414,Auweg,11 b,Regensburg,93055,49.01702927509148,12.126974500148254,STB Block GmbH
415,Auweg,11 b,Regensburg,93055,49.01702927509148,12.126974500148254,"G + R GmbH - Schreinerei, Innenausbau"
416,Auweg,11 b,Regensburg,93055,49.01649257502307,12.1273192500014,Autolackiererei Baumer GmbH
417,Auweg,11 b,Regensburg,93055,49.01649257502307,12.1273192500014,STB Block GmbH
418,Auweg,11 b,Regensburg,93055,49.01649257502307,12.1273192500014,"G + R GmbH - Schreinerei, Innenausbau"
419,An der Irler Höhe,3 a,Regensburg,93055,49.01147029240458,12.132657938614969,DONAUER SOLAR Projects GmbH
420,Auweg,22,Regensburg,93055,49.01613806750907,12.125744616597808,Scheidacker Umzüge GmbH
421,Auweg,22,Regensburg,93055,49.01613806750907,12.125744616597808,F.X. Schöberl Abschlepptechnik e.K.
422,Auweg,22,Regensburg,93055,49.01615505002641,12.126442500001149,Scheidacker Umzüge GmbH
423,Auweg,22,Regensburg,93055,49.01615505002641,12.126442500001149,F.X. Schöberl Abschlepptechnik e.K.
424,Auweg,1,Regensburg,93055,49.01642413794479,12.12362539998964,Der Reifenprofi Heimgärtner GmbH
425,Auweg,1,Regensburg,93055,49.01642413794479,12.12362539998964,Der Reifenprofi Völkl GmbH
426,Rathausplatz,2,Regensburg,93047,49.02005695001222,12.094894816657536,PRINZESS Giebelen KG
427,Rathausplatz,3,Regensburg,93047,49.0199475167049,12.094742533300945,FORUM TOURISMUS REGENSBURG e.V.
428,Untere Bachgasse,4,Regensburg,93047,49.01958990015932,12.094692783318903,Design - Optic Müller + Eichinger oHG
429,Hinter der Grieb,4,Regensburg,93047,49.01920635001284,12.094490866649917,Pulli Bender e.K.
430,Hinter der Grieb,4,Regensburg,93047,49.01920635001284,12.094490866649917,Six Sigma Gastronomie- + Veranstaltungsgesellschaft mbH
431,Hinter der Grieb,2,Regensburg,93047,49.01916807512022,12.094704849963714,"Wein, Olive + mehr - Inhaber: Andreas Henneberger e.K."
432,Hinter der Grieb,2,Regensburg,93047,49.01916807512022,12.094704849963714,Blochberger + Weiss Lichtkreationen GmbH
433,Hinter der Grieb,6,Regensburg,93047,49.01916800001607,12.094374124996456,RCR Unternehmensberatungsgesellschaft mbH
434,Hinter der Grieb,10,Regensburg,93047,49.01919400007137,12.093754655543206,Spedition Kurt Schnagl GmbH
435,Hinter der Grieb,10,Regensburg,93047,49.01919400007137,12.093754655543206,GRAVENREUTHER GASTRO GmbH
436,Krebsgasse,2,Regensburg,93047,49.01956166673056,12.092270033317996,fuhrmann Wohnen + Einrichten GmbH
437,Krebsgasse,2,Regensburg,93047,49.01956166673056,12.092270033317996,Reisebüro Heribert Schmid oHG
438,Steinergasse,4,Regensburg,93047,49.01903152504519,12.091734224985013,nachtigall Betriebs UG (haftungsbeschränkt)
439,Steinergasse,4,Regensburg,93047,49.01903152504519,12.091734224985013,Goldstein Vermögensverwaltungs-GmbH
440,Glockengasse,1,Regensburg,93047,49.019474833416425,12.092023977645644,Jugendwerkstatt Regensburg e.V.
441,Glockengasse,1,Regensburg,93047,49.019474833416425,12.092023977645644,Venezia M. Tomasella e.K.
442,Glockengasse,1,Regensburg,93047,49.019474833416425,12.092023977645644,Venezia M. Tomasella KG
443,Krebsgasse,6,Regensburg,93047,49.01931165559393,12.092193766617546,Mosh Collective eG
444,Krebsgasse,6,Regensburg,93047,49.01931165559393,12.092193766617546,Krebs-Gastro Betriebs GmbH
445,Krebsgasse,1,Regensburg,93047,49.01949755001775,12.092521166625447,ATTACTION Verwaltungs GmbH
446,Krebsgasse,1,Regensburg,93047,49.01949755001775,12.092521166625447,Attaction GmbH + Co. Production KG
447,Krebsgasse,1,Regensburg,93047,49.01949755001775,12.092521166625447,MC PATENT AG
448,Rote-Hahnen-Gasse,6,Regensburg,93047,49.01903848003412,12.093190139943404,Regensburger Fremdsprachenschule e.V.
449,Rote-Hahnen-Gasse,6,Regensburg,93047,49.01903848003412,12.093190139943404,Gemeinnütziger Zeltlagerplatz- + Jugendheimverein e.V.
450,Rote-Hahnen-Gasse,12,Regensburg,93047,49.01861952508104,12.093432875009023,Music College gGmbH
451,Rote-Hahnen-Gasse,12,Regensburg,93047,49.01861952508104,12.093432875009023,BRISE GmbH
452,Rote-Hahnen-Gasse,10,Regensburg,93047,49.01881464293969,12.093377100010208,Rieger Berri Boutique Rote Hahnengasse oHG
453,Rote-Hahnen-Gasse,8,Regensburg,93047,49.01896652506032,12.093277874929504,Residenz-Apotheke - Inhaber: Wolfgang Schmucker
454,Rote-Hahnen-Gasse,2,Regensburg,93047,49.01930385267069,12.09264303153131,FEE Immobilien + Management UG (haftungsbeschränkt)
455,Irlmauth,3,Regensburg,93055,49.01117610013161,12.159512100100292,Altmetalle Ost - Inhaber: Arben Ibrahimi e.K.
456,Am Kreuzhof,5 a,Regensburg,93055,49.00771946863273,12.177033403331809,Getränke Service Regensburg GmbH
457,Irl,11,Regensburg,93055,49.00372880387408,12.167299828756043,Gasthof-Hotel-Restaurant-Fleischerei Richard Held OHG
458,An der Schierstadt,3,Regensburg,93059,49.02513205558511,12.096693266666056,STURM GMBH
459,An der Schierstadt,3,Regensburg,93059,49.02513205558511,12.096693266666056,JOST GmbH
460,Am Protzenweiher,7,Regensburg,93059,49.0260031800371,12.096417779983838,Zweirad-Ehrl GmbH
461,Wassergasse,3,Regensburg,93059,49.02426666004404,12.09783365998044,KSW Engineering Consultants UG (haftungsbeschränkt)
462,Drehergasse,19,Regensburg,93059,49.02889735008696,12.098932299934203,Baumann GmbH + Co. KG Zubehör für die Strahlentherapie
463,Drehergasse,20,Regensburg,93059,49.02882242502809,12.099477950000274,Iliotec Projekt Weiden Management GmbH
464,Drehergasse,20,Regensburg,93059,49.02882242502809,12.099477950000274,Eco Management Solarrente 2 GmbH
465,Drehergasse,20,Regensburg,93059,49.02882242502809,12.099477950000274,Eco Management Solarrente 1 GmbH
466,Drehergasse,20,Regensburg,93059,49.02882242502809,12.099477950000274,Eco Management Immobilienrente 1 UG (haftungsbeschränkt)
467,Drehergasse,20,Regensburg,93059,49.02882242502809,12.099477950000274,Eco Management Solarrente 4 GmbH
468,Drehergasse,20,Regensburg,93059,49.02882242502809,12.099477950000274,Eco Management Solarrente 3 GmbH
469,Drehergasse,20,Regensburg,93059,49.02882242502809,12.099477950000274,Eco Management Solarpark Oberhinkofen GmbH
