id,street,street_number,city,postal_code,lat,lon
7529,Am Hazziberg,5,Pentling,93080,48.96991557503963,12.05286055000039
7530,Heinrichstraße,53,Pentling,93080,48.96795567501603,12.053838074971113
7531,Am Schlagteil,5,Pentling,93080,48.97116835005708,12.052074999998242
7532,Lehnerstraße,13a,Pentling,93080,48.9696527778004,12.052948922204832
7533,Heinrichstraße,112,Pentling,93080,48.96254250003705,12.04914510001287
7534,Heinrichstraße,60,Pentling,93080,48.96689540003165,12.052754750021752
7535,Jahnstraße,35,Pentling,93080,48.96599933753347,12.053224637486032
7536,Heinrichstraße,105,Pentling,93080,48.96329203336378,12.050540983352198
7537,Heinrichstraße,98,Pentling,93080,48.96364132504812,12.050302975045996
7538,Heinrichstraße,109a,Pentling,93080,48.96288825002223,12.050051749992496
7539,Heinrichstraße,68,Pentling,93080,48.96633768005287,12.052108860049785
7540,Mühlweg,13a,Pentling,93080,48.96341695002528,12.0512524833377
7541,Heinrichstraße,78a,Pentling,93080,48.96556922503738,12.051254475020396
7542,Am Holzacker,1,Pentling,93080,48.96338455002667,12.052546849996414
7543,Heinrichstraße,64,Pentling,93080,48.9665633750488,12.052157575004587
7544,Heinrichstraße,78,Pentling,93080,48.96535165003136,12.051464200013118
7545,Mühlweg,13,Pentling,93080,48.96332725002624,12.051471100005756
7546,Heinrichstraße,109,Pentling,93080,48.962967300017496,12.050229349992744
7547,Heinrichstraße,91,Pentling,93080,48.96451575005574,12.05145945002284
7548,Grenzweg,3,Pentling,93080,48.962864075016284,12.048765699994393
7549,Jahnstraße,36,Pentling,93080,48.966204250039766,12.05295343749971
7550,Heinrichstraße,107,Pentling,93080,48.96315525002083,12.05038139999934
7551,Heinrichstraße,80,Pentling,93080,48.96521757503076,12.051341425018457
7552,Heinrichstraße,74,Pentling,93080,48.96569680004711,12.051679933355045
7553,Heinrichstraße,99,Pentling,93080,48.96378391255208,12.051001750006774
7554,Mühlweg,23,Pentling,93080,48.96454980002355,12.052442199994186
7555,Mühlweg,2,Pentling,93080,48.96235425009448,12.049914899996573
7556,Blumenstraße,20,Pettendorf,93186,49.04786456671148,12.018415216690876
7557,Rettenbacher Straße,6,Brennberg Zumhof,93179,49.06002960003826,12.422202783356116
7558,Rettenbacher Straße,2,Brennberg Zumhof,93179,49.05986002503307,12.421769200026471
7559,Höhenhof,15,Obertraubling,93083,48.949167650316575,12.110461450340344
7560,Am Litzelbach,12,Obertraubling,93083,48.96229092004372,12.146991659950148
7561,Erhardigasse,10,Regensburg,93047,49.0189633875137,12.101092924994196
7562,Erhardigasse,4,Regensburg,93047,49.0198080150745,12.101352759790563
7563,Erhardigasse,8,Regensburg,93047,49.019138262515305,12.101038850008663
7564,Pfluggasse,1,Regensburg,93047,49.01890866668486,12.100962449990044
7565,Alter Kornmarkt,5a,Regensburg,93047,49.01898335005296,12.100783109938732
7566,Niedermünstergasse,1,Regensburg,93047,49.01989369599708,12.100448691714709
7567,Erhardigasse,8,Regensburg,93047,49.019312300049904,12.101106481751286
7568,Unter den Schwibbögen,8,Regensburg,93047,49.01992833348742,12.1010460166734
7569,Hochgrainstraße,1,Lappersdorf,93138,49.0686886000596,12.061296750068887
7570,Albertstraße,12,Lappersdorf,93138,49.06911007505262,12.058432449944489
7571,Hochgrainstraße,31,Lappersdorf,93138,49.0690053000608,12.06147804993414
7572,Sophie-Scholl-Straße,9,Lappersdorf,93138,49.06822600002105,12.059006925021944
7573,Sophie-Scholl-Straße,11,Lappersdorf,93138,49.068267375020326,12.05911292502082
7574,Albertstraße,4,Lappersdorf,93138,49.06846868754525,12.057333049946871
7575,Sophie-Scholl-Straße,22,Lappersdorf,93138,49.06825270004528,12.059874599924004
7576,Hildegardstraße,3,Lappersdorf,93138,49.06817705002283,12.057690949984648
7577,Hildegardstraße,13,Lappersdorf,93138,49.06887505003862,12.059046249962892
7578,Albertstraße,8,Lappersdorf,93138,49.06877271672398,12.057912416587072
7579,Sophie-Scholl-Straße,19,Lappersdorf,93138,49.06863895003964,12.059979249954274
7580,Sophie-Scholl-Straße,7,Lappersdorf,93138,49.06812526252594,12.05886643749026
7581,Sophie-Scholl-Straße,16,Lappersdorf,93138,49.06778680003346,12.058895074980354
7582,Hildegardstraße,12,Lappersdorf,93138,49.06832698002611,12.058624720025716
7583,Sophie-Scholl-Straße,10,Lappersdorf,93138,49.0675562000391,12.057986224957164
7584,Sophie-Scholl-Straße,24,Lappersdorf,93138,49.068397687541164,12.060150662464292
7585,Hildegardstraße,7,Lappersdorf,93138,49.06864218752076,12.058451037489933
7586,Sophie-Scholl-Straße,3,Lappersdorf,93138,49.06796744003203,12.058464260020626
7587,Sophie-Scholl-Straße,15,Lappersdorf,93138,49.06838933752325,12.059498425006275
7588,Sophie-Scholl-Straße,20,Lappersdorf,93138,49.06806565004042,12.05955052495866
7589,Georgstraße,2,Lappersdorf,93138,49.06954422511665,12.059529774847816
7590,Hildegardstraße,5,Lappersdorf,93138,49.068384160030455,12.057985519956404
7591,Hildegardstraße,20,Lappersdorf,93138,49.06863730002355,12.059224000016894
7592,Hildegardstraße,10,Lappersdorf,93138,49.06826080002186,12.058493820009549
7593,Hildegardstraße,24,Lappersdorf,93138,49.06877960002619,12.059552850012947
7594,Albertstraße,6,Lappersdorf,93138,49.068572400036594,12.057584999963304
7595,Sophie-Scholl-Straße,13,Lappersdorf,93138,49.06831591669376,12.059312249980136
7596,Albertstraße,10,Lappersdorf,93138,49.06889202003289,12.05812121001274
7597,Hildegardstraße,8,Lappersdorf,93138,49.06816474002015,12.058329540013505
7598,Albertstraße,14,Lappersdorf,93138,49.06923554005225,12.058730559951297
7599,Hochgrainstraße,33,Lappersdorf,93138,49.06859665007575,12.060558666595762
7600,Hochgrainstraße,31a,Lappersdorf,93138,49.0688633250594,12.061732749994231
7601,Albertstraße,2,Lappersdorf,93138,49.068298437531865,12.057138512526825
7602,Hildegardstraße,25,Lappersdorf,93138,49.06886967503164,12.059809999970833
7603,Hildegardstraße,6,Lappersdorf,93138,49.068096983354586,12.058194216679652
7604,Sophie-Scholl-Straße,17,Lappersdorf,93138,49.06851495004764,12.059715224901309
7605,Hildegardstraße,16,Lappersdorf,93138,49.06848618002599,12.058929280016851
7606,Albertstraße,16,Lappersdorf,93138,49.06929782506976,12.059137312460804
7607,Einhauser Straße,31,Lappersdorf,93138,49.069368087553066,12.05628221245215
7608,Karlstraße,4,Lappersdorf,93138,49.07117087501796,12.058541825012696
7609,Karlstraße,16,Lappersdorf,93138,49.07095780003026,12.061196924967426
7610,Annastraße,7,Lappersdorf,93138,49.069912700052704,12.057370199974892
7611,Georgstraße,5,Lappersdorf,93138,49.07054206672756,12.06020596668573
7612,Georgstraße,7,Lappersdorf,93138,49.07055897505359,12.059895874996766
7613,Georgstraße,18,Lappersdorf,93138,49.07064993754477,12.060869000065388
7614,Einhauser Straße,33,Lappersdorf,93138,49.06879817503288,12.056714125004632
7615,Hochgrainstraße,11,Lappersdorf,93138,49.0703807000287,12.05842582498021
7616,Albertstraße,9,Lappersdorf,93138,49.06942260004342,12.058252849974044
7617,Karlstraße,14,Lappersdorf,93138,49.07090855007568,12.060868550056057
7618,Marienstraße,2,Lappersdorf,93138,49.07007475005919,12.058727737421824
7619,Annastraße,8,Lappersdorf,93138,49.06957227504736,12.057528899972471
7620,Annastraße,1,Lappersdorf,93138,49.069525175034784,12.056489699985937
7621,Maxstraße,6,Lappersdorf,93138,49.07123037504861,12.059132325004857
7622,Maxstraße,9,Lappersdorf,93138,49.07104510002375,12.05973391248095
7623,Hochgrainstraße,13,Lappersdorf,93138,49.0697811500424,12.059069033364208
7624,Georgstraße,12,Lappersdorf,93138,49.070153125028256,12.06084501248382
7625,Marienstraße,7,Lappersdorf,93138,49.07052731253067,12.059082500010971
7626,Albertstraße,7,Lappersdorf,93138,49.069253880034864,12.0579753199647
7627,Maxstraße,13,Lappersdorf,93138,49.07037135002569,12.059972550002207
7628,Annastraße,10,Lappersdorf,93138,49.06971840004782,12.057835899950016
7629,Annastraße,3,Lappersdorf,93138,49.06966392503416,12.05681439999328
7630,Barbarastraße,1,Lappersdorf,93138,49.06933696672223,12.05996319995127
7631,Marienstraße,1,Lappersdorf,93138,49.070422325039495,12.058690600002365
7632,Georgstraße,4,Lappersdorf,93138,49.06964590005041,12.0597842999735
7633,Albertstraße,3,Lappersdorf,93138,49.068965750062496,12.05744317493031
7634,Hochgrainstraße,4,Lappersdorf,93138,49.07059482004445,12.057635340078102
7635,Annastraße,4,Lappersdorf,93138,49.06927357505178,12.056919949976493
7636,Maxstraße,11,Lappersdorf,93138,49.07082383753573,12.059838424984278
7637,Hochgrainstraße,6,Lappersdorf,93138,49.070437560017545,12.05783376002016
7638,Maxstraße,16,Lappersdorf,93138,49.070071687532455,12.05962738751042
7639,Einhauser Straße,35,Lappersdorf,93138,49.068635650041685,12.056844375037851
7640,Einhauser Straße,29,Lappersdorf,93138,49.069582575050845,12.055986199960662
7641,Georgstraße,3,Lappersdorf,93138,49.07032748003216,12.060560519940612
7642,Albertstraße,5,Lappersdorf,93138,49.06912298005615,12.057713019945805
7643,Annastraße,6,Lappersdorf,93138,49.06944735006689,12.05726424991757
7644,Barbarastraße,3,Lappersdorf,93138,49.06947375002476,12.060276012479257
7645,Georgstraße,22,Lappersdorf,93138,49.07080816252874,12.060206700026852
7646,Georgstraße,6,Lappersdorf,93138,49.069730900042494,12.060004699958496
7647,Georgstraße,16,Lappersdorf,93138,49.070656025019694,12.061123549996903
7648,Albertstraße,1,Lappersdorf,93138,49.06879645002744,12.057196199978325
7649,Hochgrainstraße,7,Lappersdorf,93138,49.07083685009695,12.058325799949213
7650,Ägidiusstraße,4,Lappersdorf,93138,49.070024800055855,12.05664072492234
7651,Karlstraße,12,Lappersdorf,93138,49.071137885755526,12.060462100011572
7652,Karlstraße,2,Lappersdorf,93138,49.07109715010974,12.058188749949467
7653,Annastraße,11,Lappersdorf,93138,49.07016462504566,12.057860049983711
7654,Ägidiusstraße,2,Lappersdorf,93138,49.06983742504479,12.056351424969108
7655,Marienstraße,4,Lappersdorf,93138,49.070138000017735,12.059043200015042
7656,Marienstraße,8,Lappersdorf,93138,49.07026237503159,12.059457924993154
7657,Annastraße,5,Lappersdorf,93138,49.06977875003774,12.057055374988936
7658,Maxstraße,15,Lappersdorf,93138,49.07016568752623,12.060093824993956
7659,Karlstraße,10,Lappersdorf,93138,49.07120162003002,12.060142220016273
7660,Hochgrainstraße,10,Lappersdorf,93138,49.06959322502966,12.058546150012534
7661,Hochgrainstraße,9,Lappersdorf,93138,49.07060765003313,12.05821971666081
7662,Alter Kornmarkt,6,Regensburg,93047,49.018641555751934,12.101101233410889
7663,Speichergasse,3,Regensburg,93047,49.01835642863008,12.10079617147083
7664,Einhauser Straße,32,Lappersdorf,93138,49.06947382002884,12.05540474000648
7665,Ägidiusstraße,5,Lappersdorf,93138,49.070362800061226,12.05642694996974
7666,Hangweg,2,Lappersdorf,93138,49.070156200043066,12.054776399976449
7667,Hangweg,18,Lappersdorf,93138,49.07119915004552,12.057069499964287
7668,Ägidiusstraße,1,Lappersdorf,93138,49.07003152505341,12.055896699955907
7669,Hangweg,12,Lappersdorf,93138,49.07077102505724,12.056131299949705
7670,Ägidiusstraße,3,Lappersdorf,93138,49.0701609500753,12.05617112491601
7671,Hangweg,10,Lappersdorf,93138,49.07065377505994,12.055807199929244
7672,Mohnweg,8,Lappersdorf,93138,49.06927957503463,12.054214687490411
7673,Hangweg,16,Lappersdorf,93138,49.07104980003663,12.056755449970211
7674,Hangweg,14,Lappersdorf,93138,49.07090650003664,12.056426249963744
7675,Ägidiusstraße,7,Lappersdorf,93138,49.07051551673784,12.056768466563684
7676,Hangweg,8,Lappersdorf,93138,49.070513600042645,12.05553324996301
7677,Mohnweg,10,Lappersdorf,93138,49.0691232500574,12.053984049971971
7678,Margeritenstraße,4,Lappersdorf,93138,49.06897068002669,12.054947039974731
7679,Margeritenstraße,8,Lappersdorf,93138,49.06875155003024,12.054746799990584
7680,Hangweg,6,Lappersdorf,93138,49.07037107506191,12.055264249925395
7681,Mohnweg,5,Lappersdorf,93138,49.06893230003182,12.054450050015603
7682,Hangweg,4,Lappersdorf,93138,49.07027425004075,12.054974349966075
7683,Ägidiusstraße,11,Lappersdorf,93138,49.07083392504244,12.057316399993734
7684,Einhauser Straße,30,Lappersdorf,93138,49.06964135003255,12.055059424984956
7685,Mohnweg,6,Lappersdorf,93138,49.069544780026526,12.05446074001006
7686,Einhauser Straße,25,Lappersdorf,93138,49.06994685004693,12.055249100026325
7687,Einhauser Straße,27,Lappersdorf,93138,49.06982390006607,12.055632749944635
7688,Margeritenstraße,3,Lappersdorf,93138,49.0692118500199,12.05521508331438
7689,Ägidiusstraße,9,Lappersdorf,93138,49.070660880055904,12.056926159963076
7690,Kellerweg,22,Lappersdorf,93138,49.07153765009561,12.061083850054148
7691,Lorenzer Straße,14,Lappersdorf,93138,49.07230050002647,12.056589825000216
7692,Lorenzer Straße,22,Lappersdorf,93138,49.07255597501698,12.05842905000384
7693,Lorenzer Straße,20,Lappersdorf,93138,49.07245125002055,12.057845300006322
7694,Kellerweg,21,Lappersdorf,93138,49.07186090004409,12.061573349962496
7695,Lorenzer Straße,18a,Lappersdorf,93138,49.07243365002062,12.05762645000966
7696,Kellerweg,18,Lappersdorf,93138,49.07178348754794,12.060423825021369
7697,Kellerweg,19,Lappersdorf,93138,49.0719370500338,12.061195899978914
7698,Lorenzer Straße,20a,Lappersdorf,93138,49.0724502250192,12.058104850030473
7699,Lorenzer Straße,34,Lappersdorf,93138,49.072425900033295,12.06019102499948
7700,Karlstraße,13,Lappersdorf,93138,49.07122970002477,12.061228616626911
7701,Karlstraße,11,Lappersdorf,93138,49.071311940047,12.060940100027194
7702,Lorenzer Straße,28,Lappersdorf,93138,49.07250585002354,12.059287200000048
7703,Kellerweg,3,Lappersdorf,93138,49.07210965003408,12.057755749998648
7704,Karlstraße,7,Lappersdorf,93138,49.07146120004217,12.060174840058496
7705,Kellerweg,17,Lappersdorf,93138,49.07195636002931,12.060892599995949
7706,Lorenzer Straße,30,Lappersdorf,93138,49.07248312502053,12.059597399998957
7707,Lorenzer Straße,32,Lappersdorf,93138,49.07244170002463,12.05985864999976
7708,Lorenzer Straße,22a,Lappersdorf,93138,49.07237910004123,12.058346499999027
7709,Kellerweg,16,Lappersdorf,93138,49.07183280002808,12.060068500005316
7710,Kellerweg,5,Lappersdorf,93138,49.07213605010698,12.058232799969092
7711,Kellerweg,11,Lappersdorf,93138,49.07214871670824,12.059904000000184
7712,Lorenzer Straße,26,Lappersdorf,93138,49.0725065200234,12.059050320005896
7713,Kellerweg,6,Lappersdorf,93138,49.07180006670742,12.057943900013054
7714,Karlstraße,1,Lappersdorf,93138,49.07142650006149,12.057683599968309
7715,Kellerweg,7,Lappersdorf,93138,49.07218961672811,12.05916083334846
7716,Lorenzer Straße,18,Lappersdorf,93138,49.07242680002744,12.05735485000819
7717,Karlstraße,5,Lappersdorf,93138,49.071494500062286,12.058506074996105
7718,Karlstraße,9,Lappersdorf,93138,49.07135083754292,12.060612137553994
7719,Kellerweg,5b,Lappersdorf,93138,49.0721918800135,12.058839260006962
7720,Karlstraße,3,Lappersdorf,93138,49.07144765005154,12.058020724992708
7721,Kellerweg,9,Lappersdorf,93138,49.072163700043184,12.059614225002672
7722,Lorenzer Straße,36,Lappersdorf,93138,49.072415937551824,12.060575112486836
7723,Kellerweg,12,Lappersdorf,93138,49.07188323336898,12.0590069333526
7724,Kellerweg,15,Lappersdorf,93138,49.0720099800194,12.060606079991045
7725,Kellerweg,10,Lappersdorf,93138,49.07189515005611,12.05852464999646
7726,Kellerweg,13,Lappersdorf,93138,49.07206978002629,12.060301179990356
7727,Maxstraße,2,Lappersdorf,93138,49.07171845002785,12.059060200000015
7728,Kellerweg,20,Lappersdorf,93138,49.07169688003471,12.060726940014938
7729,Lorenzer Straße,14a,Lappersdorf,93138,49.07235100002305,12.056802475011713
7730,Maxstraße,4,Lappersdorf,93138,49.07152920004186,12.059063374999194
7731,Maxstraße,3,Lappersdorf,93138,49.07172111254861,12.059513675027336
7732,Lorenzer Straße,44,Lappersdorf,93138,49.07233805003847,12.061179025006547
7733,Lorenzer Straße,26a,Lappersdorf,93138,49.07242052002219,12.059002360011675
7734,Lorenzer Straße,16,Lappersdorf,93138,49.07236687503417,12.05704077500854
7735,Kellerweg,5a,Lappersdorf,93138,49.07216255001915,12.058583099999188
7736,Lorenzer Straße,24,Lappersdorf,93138,49.07247435004572,12.058636829976674
7737,Kellerweg,8,Lappersdorf,93138,49.07185035004148,12.058243249999885
7738,Kellerweg,24,Lappersdorf,93138,49.07153325002618,12.06136444998483
7739,Hochgrainstraße,1,Lappersdorf,93138,49.07211745004239,12.056711199992051
7740,Ringstraße,1,Lappersdorf,93138,49.07193232503626,12.056178837472034
7741,Hangweg,17,Lappersdorf,93138,49.07142025004094,12.056765049974295
7742,Hangweg,9,Lappersdorf,93138,49.070947460038745,12.055621499991814
7743,Hangweg,11,Lappersdorf,93138,49.07103700004085,12.055883783274563
7744,Hangweg,15,Lappersdorf,93138,49.07127870003952,12.056458949963972
7745,Hangweg,13,Lappersdorf,93138,49.07115990004414,12.056169099961728
7746,Hochgrainstraße,2,Lappersdorf,93138,49.07174930005045,12.056461349965714
7747,Maxstraße,7,Lappersdorf,93138,49.071239312569055,12.059719850006342
7748,Ringstraße,3,Lappersdorf,93138,49.071785450040046,12.055969649996596
7749,Ringstraße,9,Lappersdorf,93138,49.07127835001844,12.055271824997115
7750,Ringstraße,7,Lappersdorf,93138,49.07148503335993,12.055484583343905
7751,Ringstraße,5,Lappersdorf,93138,49.071630566692384,12.055702566666252
7752,Ringstraße,11,Lappersdorf,93138,49.07108630001893,12.055236574997894
7753,Harreshofer Weg,9,Lappersdorf,93138,49.07111005002589,12.052097474996176
